Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
Male,52,49.25925925925926,32.71258503401361,40.05992509363296,52.425187032418954,42.30651340996168
Male,37,38.23142669296515,45.25190839694657,33.53188507358094,51.838592233009706,32.99604743083003
Female,52,36.87808315715292,27.91666666666666,34.196290571870165,52.24844720496895,45.919175911251976
Male,24,46.12097304404996,38.38167938931298,45.44498948843728,55.47936893203884,32.99604743083003
Male,25,44.80604865220249,41.43511450381679,38.43728100911002,51.23179611650485,41.69169960474308
Female,37,35.80601092896175,47.445127304653205,37.3323720259553,46.81930693069307,36.62551440329218
Female,51,46.03946441155743,31.981707317073166,35.74188562596599,57.21739130434783,35.61806656101426
Female,18,41.815754339118826,37.02498107494323,43.553546592489575,45.253042921204354,31.41047297297297
Male,35,49.408284023668635,40.67175572519084,39.83882270497547,57.2997572815534,28.25296442687747
Male,18,43.68900455432661,41.14597544338335,40.5728088336784,50.73278584965256,43.54890864995958
Female,40,52.19945355191257,27.25197541703249,35.16943042537852,49.29455445544554,43.20987654320987
Female,33,49.467213114754095,36.03160667251976,45.26315789473685,49.913366336633665,36.62551440329218
Female,40,31.024590163934427,36.03160667251976,42.379235760634465,53.007425742574256,32.510288065843625
Female,18,47.8237650200267,37.02498107494323,42.85813630041725,44.61242793081358,44.923986486486484
Male,24,44.148586456278764,38.38167938931298,38.43728100911002,57.90655339805825,41.69169960474308
Male,28,48.7508218277449,43.725190839694655,46.846531184302734,51.23179611650485,36.94861660079051
Male,36,44.80604865220249,37.61832061068702,40.5395935529082,50.625,42.48221343873517
Male,22,48.093359631821166,29.984732824427482,41.94113524877365,53.65898058252427,41.69169960474308
Female,48,51.67723749119098,32.99796747967479,38.833075734157646,54.11180124223603,42.74960380348652
Male,41,47.162823200559046,36.964285714285715,37.06367041198502,53.67206982543641,30.812260536398465
Female,46,43.925299506694856,22.83536585365853,43.46986089644513,52.869565217391305,48.29635499207607
Male,31,52.038132807363574,41.43511450381679,44.043447792571826,50.625,40.11067193675889
Male,34,44.80604865220249,49.06870229007634,45.44498948843728,53.05218446601942,38.5296442687747
Male,31,41.518737672583825,44.48854961832061,44.744218640504556,53.05218446601942,40.11067193675889
Female,49,34.76391825229034,30.96544715447154,30.3323029366306,50.38509316770187,43.54199683042789
Male,48,40.17470300489168,35.26360544217687,29.57303370786517,57.412718204488776,48.4367816091954
Female,28,35.12295081967213,23.74012291483758,45.98413842826244,51.1509900990099,41.56378600823045
Female,34,39.904371584699454,37.78753292361721,48.86806056236482,52.38861386138614,42.38683127572016
Female,27,41.95355191256831,34.27568042142231,40.93727469358328,53.007425742574256,30.041152263374485
Male,30,43.49112426035503,33.80152671755725,37.73651016117729,55.47936893203884,38.5296442687747
Male,26,42.833662064431294,54.412213740458014,37.03573931324457,56.08616504854369,45.644268774703555
Female,39,46.73497267759563,37.78753292361721,43.10021629416006,47.43811881188119,46.50205761316872
Male,53,42.96995108315863,28.4608843537415,34.06741573033708,50.55486284289277,37.70881226053639
Male,25,46.778435239973696,38.38167938931298,40.5395935529082,53.05218446601942,44.85375494071146
Male,21,35.60157790927021,34.56488549618321,32.831114225648214,47.59101941747573,45.644268774703555
Female,36,46.05191256830601,47.445127304653205,35.89041095890411,46.20049504950495,34.15637860082305
Male,44,54.15094339622641,38.66496598639456,42.30711610486892,49.93142144638404,37.70881226053639
Female,22,39.221311475409834,18.47234416154522,45.26315789473685,51.76980198019802,29.218106995884774
Male,20,38.48405985686402,35.68894952251023,44.7135955831608,49.46936197094125,41.12368633791431
Female,49,43.22057787174066,42.14430894308943,31.105100463678514,49.142857142857146,38.78763866877971
Male,53,44.3675751222921,31.011904761904763,29.57303370786517,57.412718204488776,39.241379310344826
Male,42,47.861635220125784,30.161564625850342,32.56928838951311,63.02369077306733,36.94252873563218
Male,47,51.355695317959466,26.760204081632658,41.55805243445693,56.78927680798005,40.007662835249036
Female,39,50.150273224043715,25.496049165935034,30.84354722422495,46.20049504950495,46.50205761316872
Female,39,37.8551912568306,29.88586479367867,39.49531362653209,51.1509900990099,30.8641975308642
Male,18,42.38776837996096,43.192360163710774,48.16425120772947,54.52305748578648,45.97413096200485
Male,22,38.888888888888886,44.48854961832061,40.5395935529082,48.80461165048544,48.01581027667984
Male,50,55.548567435359885,37.814625850340136,26.57677902621723,54.29551122194514,43.83908045977011
Male,44,47.861635220125784,28.4608843537415,46.05243445692884,55.542394014962596,36.94252873563218
Male,36,42.17619986850756,42.961832061068705,39.13805185704275,51.23179611650485,28.25296442687747
Female,52,43.925299506694856,29.949186991869915,41.151468315301386,45.41614906832299,32.448494453248806
Female,50,38.9922480620155,32.99796747967479,36.514683153013905,52.869565217391305,39.580031695721075
Male,36,43.49112426035503,33.80152671755725,35.634197617379115,53.05218446601942,34.57707509881423
Female,53,45.334742776603235,28.93292682926829,37.28748068006182,53.49068322981367,30.86370839936608
Male,39,46.12097304404996,33.80152671755725,46.846531184302734,52.445388349514566,33.786561264822126
Female,40,39.904371584699454,29.88586479367867,34.448449891852924,44.96287128712871,27.57201646090535
Male,40,46.12097304404996,39.145038167938935,41.94113524877365,53.65898058252427,45.644268774703555
Male,30,39.54635108481262,35.32824427480916,43.3426769446391,65.79490291262135,35.36758893280632
Male,44,47.162823200559046,40.3656462585034,34.81647940074907,57.412718204488776,34.643678160919535
Male,42,48.56044723969252,37.814625850340136,32.56928838951311,51.80174563591022,43.0727969348659
Female,25,47.41803278688525,27.25197541703249,35.16943042537852,48.056930693069305,34.97942386831276
Female,54,45.334742776603235,30.96544715447154,28.786707882534774,55.975155279503106,43.54199683042789
Female,31,40.587431693989075,31.641791044776124,35.89041095890411,53.62623762376238,33.33333333333333
Female,36,42.63661202185792,32.51975417032485,35.16943042537852,60.43316831683168,44.8559670781893
Female,51,50.26779422128259,26.900406504065035,19.513137557959812,45.41614906832299,45.126782884310614
Female,50,46.03946441155743,34.01422764227642,30.3323029366306,38.58385093167702,27.69413629160063
Female,25,44.002732240437155,29.88586479367867,44.54217736121125,46.20049504950495,45.67901234567901
Female,46,52.38195912614517,26.900406504065035,38.06027820710973,55.35403726708075,41.1648177496038
Female,35,40.587431693989075,21.1062335381914,43.821196827685654,43.10643564356435,38.27160493827161
Female,54,50.26779422128259,27.91666666666666,34.196290571870165,54.11180124223603,43.54199683042789
Female,31,35.12295081967213,18.47234416154522,33.006488824801735,50.53217821782178,30.8641975308642
Male,35,50.06574621959237,45.25190839694657,50.350385423966365,46.37742718446602,40.11067193675889
Female,26,46.73497267759563,34.27568042142231,47.42609949531363,48.056930693069305,48.148148148148145
Female,25,49.467213114754095,29.88586479367867,41.658255227108874,50.53217821782178,34.97942386831276
Female,25,40.587431693989075,27.25197541703249,36.61139149242971,52.38861386138614,29.218106995884774
Female,41,45.334742776603235,31.981707317073166,30.3323029366306,55.975155279503106,41.95721077654516
Female,54,49.563072586328396,31.981707317073166,34.96908809891808,48.52173913043479,35.61806656101426
Female,43,46.74418604651162,28.93292682926829,32.65069551777434,59.70186335403727,31.656101426307444
Male,21,44.148586456278764,53.648854961832065,34.23265592151367,48.19781553398058,39.3201581027668
Female,33,41.95355191256831,30.763827919227396,38.77433309300649,52.38861386138614,33.33333333333333
Female,25,39.904371584699454,26.374012291483762,33.727469358327326,49.29455445544554,34.15637860082305
Female,47,47.44890768146582,35.03048780487804,30.3323029366306,54.732919254658384,44.33438985736925
Male,25,44.148586456278764,39.908396946564885,43.3426769446391,56.08616504854369,38.5296442687747
Male,19,44.33962264150943,39.09959072305593,44.02346445824707,55.154769425142135,34.656426839126915
Male,32,50.06574621959237,33.80152671755725,48.24807288016819,45.16383495145631,34.57707509881423
Female,27,39.904371584699454,22.862159789288853,35.89041095890411,49.29455445544554,39.09465020576132
Female,26,46.73497267759563,30.763827919227396,45.98413842826244,50.53217821782178,29.218106995884774
Male,26,47.43589743589743,40.67175572519084,39.83882270497547,43.9502427184466,37.73913043478261
Male,37,48.7508218277449,35.32824427480916,48.24807288016819,39.095873786407765,35.36758893280632
Male,41,49.25925925925926,42.91666666666667,38.56179775280899,51.1783042394015,36.94252873563218
Female,19,36.47530040053404,31.725965177895535,44.944367176634216,45.253042921204354,41.545608108108105
Female,41,42.51585623678647,31.981707317073166,43.46986089644513,47.27950310559007,46.71156893819334
Male,40,45.46351084812623,39.145038167938935,40.5395935529082,57.90655339805825,37.73913043478261
Male,31,44.148586456278764,40.67175572519084,44.043447792571826,52.445388349514566,38.5296442687747
Female,29,49.467213114754095,32.51975417032485,39.49531362653209,51.1509900990099,27.57201646090535
Male,32,45.46351084812623,40.67175572519084,30.728801681850033,46.984223300970875,34.57707509881423
Male,19,45.64085881587508,37.73533424283765,44.7135955831608,51.996209728363866,32.231204527081644
Male,19,40.43591411841249,51.37789904502046,46.783988957902004,53.89134554643083,40.31527890056588
Female,21,42.63661202185792,24.61808604038631,39.49531362653209,54.245049504950494,45.67901234567901
Female,43,47.44890768146582,25.88414634146341,31.105100463678514,48.52173913043479,39.580031695721075
Male,50,51.355695317959466,36.964285714285715,36.31460674157304,56.78927680798005,49.20306513409961
Female,49,41.81113460183227,17.754065040650396,35.74188562596599,55.35403726708075,46.71156893819334
Male,19,48.893949251789195,39.09959072305593,39.88267770876467,44.41566645609602,35.464834276475344
Male,40,49.408284023668635,46.778625954198475,39.83882270497547,50.01820388349515,49.596837944664024
Female,54,35.468639887244535,22.83536585365853,34.196290571870165,55.35403726708075,35.61806656101426
Female,28,52.88251366120218,31.641791044776124,33.727469358327326,49.913366336633665,43.20987654320987
Female,37,42.63661202185792,36.03160667251976,35.16943042537852,57.339108910891085,36.62551440329218
Female,46,43.22057787174066,24.867886178861784,40.37867078825347,54.11180124223603,34.03328050713153
Male,36,40.203813280736355,46.778625954198475,35.634197617379115,53.65898058252427,43.272727272727266
Female,55,47.44890768146582,30.96544715447154,31.105100463678514,57.21739130434783,43.54199683042789
Male,24,44.148586456278764,36.854961832061065,47.54730203223546,50.625,38.5296442687747
Female,45,34.76391825229034,20.802845528455276,41.151468315301386,47.27950310559007,38.78763866877971
Female,54,48.858350951374206,14.70528455284552,31.105100463678514,46.037267080745345,38.78763866877971
Male,40,54.01051939513478,46.778625954198475,41.240364400840924,48.80461165048544,44.85375494071146
Male,26,47.43589743589743,35.32824427480916,38.43728100911002,49.411407766990294,45.644268774703555
Female,50,45.334742776603235,21.819105691056905,38.833075734157646,48.52173913043479,39.580031695721075
Male,46,38.77707896575821,36.964285714285715,37.06367041198502,66.14089775561098,44.60536398467433
Female,34,40.587431693989075,25.496049165935034,36.61139149242971,51.1509900990099,36.62551440329218
Male,37,50.06574621959237,49.83206106870229,42.64190609670638,52.445388349514566,29.043478260869563
Female,22,45.368852459016395,46.56716417910448,40.93727469358328,43.725247524752476,39.09465020576132
Male,19,43.03838646714378,45.2387448840382,51.61490683229814,50.101073910296904,38.698464025869036
Male,27,42.833662064431294,37.61832061068702,45.44498948843728,52.445388349514566,33.786561264822126
Female,21,47.41803278688525,32.51975417032485,34.448449891852924,49.29455445544554,35.80246913580247
Female,35,37.8551912568306,46.56716417910448,38.0533525594809,50.53217821782178,36.62551440329218
Female,21,45.368852459016395,38.66549604916594,40.216294160057686,44.96287128712871,43.20987654320987
Female,44,36.87808315715292,26.900406504065035,38.833075734157646,55.35403726708075,37.995245641838345
Female,48,52.38195912614517,29.949186991869915,36.514683153013905,66.53416149068323,37.995245641838345
Male,44,43.668763102725364,39.51530612244898,40.80898876404495,51.1783042394015,38.47509578544061
Male,43,42.27113906359189,33.56292517006803,28.823970037453186,54.918952618453865,43.83908045977011
Male,29,42.17619986850756,42.961832061068705,42.64190609670638,57.2997572815534,32.20553359683794
Male,26,44.148586456278764,39.908396946564885,37.03573931324457,57.90655339805825,40.901185770750985
Male,47,43.668763102725364,42.066326530612244,39.31086142322098,56.78927680798005,45.37164750957854
Female,29,38.53825136612022,23.74012291483758,38.0533525594809,52.38861386138614,34.15637860082305
Male,44,50.65688329839273,42.066326530612244,43.80524344569289,61.15336658354115,38.47509578544061
Female,33,43.31967213114754,36.90956979806849,38.77433309300649,47.43811881188119,34.97942386831276
Female,55,45.334742776603235,21.819105691056905,34.196290571870165,46.6583850931677,31.656101426307444
Male,19,52.14703968770332,39.781718963165076,50.924775707384406,50.73278584965256,31.422797089733223
Female,23,48.10109289617486,29.007901668129943,40.216294160057686,47.43811881188119,40.74074074074074
Female,48,52.38195912614517,32.99796747967479,29.559505409582687,52.24844720496895,37.20285261489698
Male,20,44.99024072869226,34.32469304229195,41.262939958592135,49.46936197094125,38.698464025869036
Female,23,47.41803278688525,33.397717295873576,37.3323720259553,44.96287128712871,35.80246913580247
Female,42,45.334742776603235,36.046747967479675,31.877897990726428,49.142857142857146,42.74960380348652
Female,24,44.685792349726775,33.397717295873576,43.10021629416006,53.62623762376238,46.50205761316872
Female,49,43.925299506694856,27.91666666666666,35.74188562596599,54.11180124223603,36.41045958795562
Female,26,39.221311475409834,28.129938542581215,38.77433309300649,49.29455445544554,36.62551440329218
Male,28,44.148586456278764,45.25190839694657,41.240364400840924,45.16383495145631,34.57707509881423
Male,23,47.43589743589743,39.145038167938935,42.64190609670638,47.59101941747573,34.57707509881423
Male,31,46.12097304404996,39.145038167938935,37.03573931324457,49.411407766990294,40.11067193675889
Male,20,47.592713077423554,40.46384720327421,46.783988957902004,41.25710675931775,40.31527890056588
Female,30,40.587431693989075,33.397717295873576,40.93727469358328,54.863861386138616,35.80246913580247
Male,46,40.17470300489168,43.76700680272109,40.05992509363296,60.52992518703242,50.73563218390804
Male,53,50.65688329839273,39.51530612244898,37.06367041198502,52.425187032418954,35.40996168582375
Female,36,45.368852459016395,39.54345917471467,41.658255227108874,50.53217821782178,31.68724279835391
Male,42,49.958071278826,37.814625850340136,40.80898876404495,50.55486284289277,46.90421455938697
Female,25,46.73497267759563,29.007901668129943,40.216294160057686,40.63118811881188,36.62551440329218
Male,19,41.08653220559531,50.69577080491132,47.47412008281574,53.25963360707517,29.805982215036373
Male,37,46.12097304404996,33.80152671755725,41.94113524877365,50.01820388349515,39.3201581027668
Male,48,41.57232704402516,37.814625850340136,41.55805243445693,42.4501246882793,36.17624521072796
Female,19,41.815754339118826,40.05299015897047,48.42141863699583,53.581037796284434,44.07939189189189
Female,26,52.19945355191257,25.496049165935034,33.006488824801735,46.81930693069307,34.97942386831276
Male,29,48.093359631821166,44.48854961832061,35.634197617379115,58.5133495145631,39.3201581027668
Male,22,47.43589743589743,41.43511450381679,42.64190609670638,48.80461165048544,37.73913043478261
Female,34,43.31967213114754,38.66549604916594,43.821196827685654,53.62623762376238,35.80246913580247
Female,24,37.8551912568306,22.862159789288853,43.10021629416006,51.76980198019802,32.510288065843625
Male,49,54.84975541579315,38.66496598639456,27.325842696629216,51.1783042394015,40.007662835249036
Female,39,42.63661202185792,21.1062335381914,39.49531362653209,48.056930693069305,25.102880658436213
Male,32,46.778435239973696,36.854961832061065,41.94113524877365,56.08616504854369,36.158102766798415
Female,20,42.48331108144192,31.725965177895535,40.771905424200284,44.61242793081358,44.07939189189189
Male,20,41.73715029277814,40.46384720327421,41.262939958592135,52.62792166771952,37.89005658852061
Male,54,46.46401118099231,46.31802721088435,41.55805243445693,52.425187032418954,33.11111111111111
Female,26,40.587431693989075,33.397717295873576,27.95962509012257,53.007425742574256,37.44855967078189
Female,20,42.48331108144192,30.96896290688872,46.335187760778865,52.29980781550289,22.964527027027025
Male,20,45.64085881587508,43.87448840381992,45.40372670807454,59.57675300063171,34.656426839126915
Female,48,42.51585623678647,25.88414634146341,31.105100463678514,51.62732919254659,48.29635499207607
Female,46,36.87808315715292,23.851626016260155,31.105100463678514,52.24844720496895,39.580031695721075
Male,48,45.76519916142558,40.3656462585034,35.56554307116105,54.29551122194514,44.60536398467433
Female,31,33.07377049180327,28.129938542581215,41.658255227108874,53.62623762376238,38.27160493827161
Male,32,34.94411571334648,39.145038167938935,44.744218640504556,53.05218446601942,38.5296442687747
Male,20,54.09889394925179,44.556616643929054,37.12215320910973,55.78648136449779,48.39935327405012
Female,41,47.44890768146582,21.819105691056905,31.105100463678514,57.838509316770185,37.20285261489698
Male,36,47.43589743589743,46.01526717557252,35.634197617379115,51.23179611650485,25.09090909090909
Male,45,48.56044723969252,27.610544217687078,37.81273408239701,54.918952618453865,50.73563218390804
Male,29,43.49112426035503,47.54198473282443,44.744218640504556,49.411407766990294,40.901185770750985
Female,34,48.10109289617486,35.15364354697103,40.93727469358328,45.58168316831683,37.44855967078189
Male,52,44.3675751222921,31.862244897959183,36.31460674157304,53.04862842892768,43.83908045977011
Male,38,47.43589743589743,49.06870229007634,38.43728100911002,57.90655339805825,44.85375494071146
Male,18,41.08653220559531,39.09959072305593,54.375431331953074,53.25963360707517,37.89005658852061
Male,23,42.17619986850756,39.908396946564885,32.831114225648214,52.445388349514566,36.94861660079051
Male,44,56.94619147449336,36.964285714285715,41.55805243445693,52.425187032418954,45.37164750957854
Male,33,48.7508218277449,31.51145038167939,44.744218640504556,60.94053398058252,50.387351778656125
Female,54,58.724453840732906,21.819105691056905,31.105100463678514,52.869565217391305,34.82567353407289
Female,50,49.563072586328396,13.689024390243894,31.877897990726428,55.975155279503106,48.29635499207607
Female,33,37.17213114754098,20.228270412642672,46.70511896178804,53.62623762376238,39.91769547325103
Female,44,47.44890768146582,16.73780487804877,36.514683153013905,54.732919254658384,30.86370839936608
Male,36,48.093359631821166,42.961832061068705,40.5395935529082,46.984223300970875,44.85375494071146
Female,55,50.97251585623678,34.01422764227642,37.28748068006182,51.62732919254659,43.54199683042789
Female,34,42.63661202185792,29.88586479367867,40.216294160057686,52.38861386138614,45.67901234567901
Female,25,48.78415300546448,29.88586479367867,40.216294160057686,54.245049504950494,38.27160493827161
Female,31,39.221311475409834,29.88586479367867,44.54217736121125,53.62623762376238,25.102880658436213
Male,34,50.723208415516105,38.38167938931298,41.94113524877365,51.23179611650485,33.786561264822126
Female,40,41.27049180327869,44.811237928007024,33.727469358327326,44.96287128712871,36.62551440329218
Male,29,48.7508218277449,39.908396946564885,41.94113524877365,53.05218446601942,42.48221343873517
Male,54,40.87351502445842,34.413265306122454,27.325842696629216,60.52992518703242,45.37164750957854
Male,55,47.861635220125784,41.215986394557824,35.56554307116105,49.30798004987531,45.37164750957854
Male,44,49.25925925925926,34.413265306122454,40.80898876404495,53.67206982543641,38.47509578544061
Male,21,44.80604865220249,38.38167938931298,30.728801681850033,53.65898058252427,46.43478260869565
Male,55,49.958071278826,42.066326530612244,38.56179775280899,48.061097256857856,43.0727969348659
Female,39,44.685792349726775,43.9332748024583,43.10021629416006,49.913366336633665,42.38683127572016
Female,18,39.14552736982643,33.99697199091597,46.335187760778865,49.73734785393978,28.876689189189186
Female,46,49.563072586328396,31.981707317073166,23.37712519319938,49.7639751552795,44.33438985736925
Male,20,40.43591411841249,47.96725784447476,39.88267770876467,53.89134554643083,33.039611964430065
Female,48,41.10641296687808,21.819105691056905,30.3323029366306,60.32298136645963,49.88114104595879
Female,54,43.22057787174066,38.079268292682926,39.60587326120556,55.35403726708075,34.82567353407289
Female,19,37.81041388518024,33.23996971990916,48.42141863699583,48.456117873158234,27.187499999999996
Male,40,44.148586456278764,43.725190839694655,46.14576033637001,48.19781553398058,36.158102766798415
Male,52,51.355695317959466,36.113945578231295,35.56554307116105,54.918952618453865,40.007662835249036
Male,19,38.48405985686402,48.6493860845839,46.09385783298827,53.89134554643083,30.614389652384798
Female,49,46.03946441155743,30.96544715447154,32.65069551777434,53.49068322981367,45.126782884310614
Male,19,43.68900455432661,44.556616643929054,34.3616287094548,45.67909033480733,42.74050121261115
Female,26,52.19945355191257,32.51975417032485,29.40158615717376,51.76980198019802,37.44855967078189
Male,20,44.33962264150943,43.192360163710774,48.16425120772947,56.41819330385344,45.16572352465642
Female,41,41.81113460183227,17.754065040650396,34.96908809891808,50.38509316770187,39.580031695721075
Male,31,43.49112426035503,39.145038167938935,38.43728100911002,50.01820388349515,35.36758893280632
Male,48,42.96995108315863,39.51530612244898,32.56928838951311,49.30798004987531,45.37164750957854
Male,46,42.96995108315863,38.66496598639456,37.06367041198502,61.776807980049874,43.0727969348659
Female,36,42.63661202185792,28.129938542581215,41.658255227108874,54.245049504950494,48.148148148148145
Male,38,43.49112426035503,32.274809160305345,27.224947442186405,51.838592233009706,40.11067193675889
Female,55,54.49612403100775,20.802845528455276,37.28748068006182,54.732919254658384,43.54199683042789
Male,30,43.49112426035503,51.3587786259542,46.846531184302734,59.726941747572816,36.158102766798415
Female,55,41.10641296687808,22.83536585365853,37.28748068006182,47.900621118012424,45.126782884310614
Male,49,47.162823200559046,41.215986394557824,31.820224719101127,44.943890274314214,39.241379310344826
Male,46,52.0545073375262,33.56292517006803,28.823970037453186,50.55486284289277,42.30651340996168
Male,48,48.56044723969252,37.814625850340136,43.80524344569289,45.567331670822945,44.60536398467433
Male,48,50.65688329839273,37.814625850340136,37.06367041198502,52.425187032418954,39.241379310344826
Female,55,49.563072586328396,27.91666666666666,33.42349304482225,52.24844720496895,44.33438985736925
Male,54,45.06638714185884,24.20918367346939,28.823970037453186,49.30798004987531,45.37164750957854
Female,55,39.696969696969695,25.88414634146341,39.60587326120556,51.006211180124225,45.126782884310614
Male,43,42.96995108315863,34.413265306122454,39.31086142322098,56.78927680798005,43.0727969348659
Female,45,40.401691331923885,34.01422764227642,28.786707882534774,55.35403726708075,38.78763866877971
Female,28,51.51639344262295,41.29938542581212,34.448449891852924,54.245049504950494,37.44855967078189
Female,53,44.630021141649046,17.754065040650396,35.74188562596599,51.006211180124225,35.61806656101426
Male,24,42.17619986850756,39.145038167938935,32.831114225648214,57.2997572815534,27.462450592885375
Male,20,41.73715029277814,45.2387448840382,36.432022084196,53.25963360707517,34.656426839126915
Male,36,39.54635108481262,44.48854961832061,44.043447792571826,56.08616504854369,39.3201581027668
Male,22,34.94411571334648,37.61832061068702,44.043447792571826,50.01820388349515,42.48221343873517
Male,37,33.62919132149901,39.145038167938935,40.5395935529082,51.23179611650485,31.415019762845848
Female,42,48.858350951374206,13.689024390243894,32.65069551777434,56.59627329192547,44.33438985736925
Female,40,46.73497267759563,25.496049165935034,42.379235760634465,50.53217821782178,39.91769547325103
Male,22,46.12097304404996,51.3587786259542,43.3426769446391,47.59101941747573,32.20553359683794
Male,22,42.833662064431294,37.61832061068702,36.334968465311846,50.625,48.80632411067193
Male,53,50.65688329839273,31.862244897959183,34.06741573033708,57.412718204488776,38.47509578544061
Male,42,47.162823200559046,43.76700680272109,30.322097378277157,56.16583541147132,46.137931034482754
Female,37,46.05191256830601,34.27568042142231,40.93727469358328,47.43811881188119,33.33333333333333
Female,52,45.334742776603235,15.721544715447145,31.877897990726428,49.7639751552795,38.78763866877971
Female,45,50.26779422128259,21.819105691056905,38.833075734157646,60.94409937888199,36.41045958795562
Male,47,47.162823200559046,36.964285714285715,32.56928838951311,54.29551122194514,42.30651340996168
Male,33,46.12097304404996,34.56488549618321,37.73651016117729,50.625,31.415019762845848
Female,47,40.401691331923885,26.900406504065035,27.241112828438947,47.27950310559007,41.1648177496038
Male,28,44.80604865220249,42.961832061068705,44.043447792571826,57.2997572815534,39.3201581027668
Male,27,44.80604865220249,49.83206106870229,48.24807288016819,63.974514563106794,41.69169960474308
Male,51,41.57232704402516,39.51530612244898,30.322097378277157,62.400249376558605,33.877394636015325
Male,51,41.57232704402516,31.862244897959183,34.06741573033708,50.55486284289277,36.17624521072796
Male,42,50.65688329839273,41.215986394557824,41.55805243445693,44.943890274314214,47.67049808429118
Male,54,40.87351502445842,31.862244897959183,35.56554307116105,53.04862842892768,38.47509578544061
Female,32,44.002732240437155,36.90956979806849,35.89041095890411,38.1559405940594,39.91769547325103
Female,26,35.80601092896175,26.374012291483762,42.379235760634465,56.72029702970297,34.15637860082305
Male,42,57.6450034940601,38.66496598639456,28.823970037453186,60.52992518703242,43.83908045977011
Male,28,53.353057199211044,38.38167938931298,39.83882270497547,52.445388349514566,34.57707509881423
Male,55,43.668763102725364,35.26360544217687,42.30711610486892,59.906483790523694,46.137931034482754
Female,54,43.925299506694856,3.5264227642276325,36.514683153013905,47.27950310559007,44.33438985736925
Male,49,45.76519916142558,27.610544217687078,42.30711610486892,56.78927680798005,36.94252873563218
Male,37,42.833662064431294,33.038167938931295,44.043447792571826,51.23179611650485,32.20553359683794
Male,51,49.958071278826,30.161564625850342,40.05992509363296,56.16583541147132,46.137931034482754
Male,43,52.0545073375262,36.113945578231295,34.06741573033708,50.55486284289277,44.60536398467433
Male,45,41.57232704402516,42.91666666666667,34.81647940074907,51.80174563591022,46.137931034482754
Male,23,44.80604865220249,33.80152671755725,38.43728100911002,62.154126213592235,38.5296442687747
Male,24,48.7508218277449,42.961832061068705,44.744218640504556,55.47936893203884,40.11067193675889
Female,21,39.904371584699454,31.641791044776124,40.216294160057686,45.58168316831683,38.27160493827161
Female,25,41.27049180327869,23.74012291483758,48.14708002883923,47.43811881188119,36.62551440329218
Female,22,46.05191256830601,33.397717295873576,38.77433309300649,51.76980198019802,40.74074074074074
Male,38,42.833662064431294,36.854961832061065,37.03573931324457,50.01820388349515,44.85375494071146
Male,54,52.0545073375262,30.161564625850342,35.56554307116105,52.425187032418954,46.90421455938697
Female,27,41.95355191256831,34.27568042142231,45.98413842826244,51.1509900990099,45.67901234567901
Male,24,39.54635108481262,45.25190839694657,39.83882270497547,43.34344660194175,37.73913043478261
Female,42,45.334742776603235,15.721544715447145,42.69706336939721,60.32298136645963,45.126782884310614
Female,26,39.221311475409834,36.90956979806849,43.821196827685654,51.1509900990099,37.44855967078189
Female,35,46.05191256830601,37.78753292361721,35.89041095890411,52.38861386138614,30.8641975308642
Male,32,54.667981591058506,39.908396946564885,34.23265592151367,56.08616504854369,33.786561264822126
Male,29,42.833662064431294,42.19847328244275,32.831114225648214,53.05218446601942,40.901185770750985
Female,38,33.7568306010929,32.51975417032485,43.821196827685654,43.10643564356435,41.56378600823045
Male,18,46.942094990240726,35.68894952251023,43.333333333333336,51.36449778900821,42.74050121261115
Male,21,42.833662064431294,44.48854961832061,38.43728100911002,45.77063106796116,34.57707509881423
Male,49,47.162823200559046,35.26360544217687,38.56179775280899,58.65960099750623,33.11111111111111
Female,18,43.81842456608811,33.23996971990916,46.335187760778865,57.42472773862909,28.032094594594593
Female,25,39.904371584699454,32.51975417032485,45.26315789473685,38.774752475247524,31.68724279835391
Female,23,43.31967213114754,32.51975417032485,38.0533525594809,49.913366336633665,36.62551440329218
Male,25,43.49112426035503,36.854961832061065,42.64190609670638,57.90655339805825,46.43478260869565
Female,38,49.467213114754095,42.17734855136084,33.727469358327326,53.007425742574256,28.395061728395063
Female,34,42.63661202185792,31.641791044776124,42.379235760634465,55.48267326732673,30.8641975308642
Female,50,48.15362931642001,16.73780487804877,28.786707882534774,49.7639751552795,40.37242472266244
Male,25,42.17619986850756,46.778625954198475,44.043447792571826,54.265776699029125,40.901185770750985
Male,20,44.99024072869226,42.51023192360164,46.09385783298827,56.41819330385344,31.422797089733223
Female,41,44.630021141649046,28.93292682926829,41.151468315301386,47.27950310559007,32.448494453248806
Male,29,46.778435239973696,42.961832061068705,35.634197617379115,51.23179611650485,23.5098814229249
Female,51,49.563072586328396,16.73780487804877,34.96908809891808,54.732919254658384,31.656101426307444
Male,33,38.888888888888886,36.854961832061065,44.043447792571826,59.726941747572816,46.43478260869565
Male,35,42.833662064431294,37.61832061068702,36.334968465311846,58.5133495145631,39.3201581027668
Female,27,41.95355191256831,36.90956979806849,29.40158615717376,51.76980198019802,35.80246913580247
Male,42,49.25925925925926,34.413265306122454,43.80524344569289,49.30798004987531,38.47509578544061
Female,38,48.10109289617486,34.27568042142231,33.006488824801735,51.1509900990099,41.56378600823045
